order_id,user_id,order_ts,channel,order_status
O002358,U0173,2026-01-04 13:02:00,자사몰,PAID
O002359,U0097,2026-01-04 16:38:00,지그재그,PAID
O002360,U0187,2026-01-04 12:42:00,네이버,PAID
O002361,U0147,2026-01-04 18:13:00,에이블리,PAID
O002362,U0296,2026-01-04 13:22:00,자사몰,PAID
O002363,U0219,2026-01-04 18:44:00,자사몰,PAID
O002364,U0048,2026-01-04 19:21:00,에이블리,PAID
O002365,U0183,2026-01-04 21:15:00,자사몰,PAID
O002366,U0023,2026-01-04 10:02:00,자사몰,PAID
O002367,U0295,2026-01-04 09:25:00,자사몰,PAID
O002368,U0280,2026-01-04 17:24:00,자사몰,PAID
O002369,U0123,2026-01-04 17:17:00,에이블리,PAID
O002370,U0111,2026-01-04 18:54:00,네이버,PAID
O002371,U0191,2026-01-04 09:00:00,지그재그,PAID
O002372,U0080,2026-01-04 09:13:00,자사몰,PAID
O002373,U0037,2026-01-04 15:20:00,쿠팡,PAID
O002374,U0146,2026-01-04 17:16:00,자사몰,PAID
O002375,U0293,2026-01-04 11:14:00,네이버,PAID
O002376,U0048,2026-01-04 20:50:00,자사몰,PAID
O002377,U0215,2026-01-04 09:22:00,지그재그,PAID
O002378,U0276,2026-01-04 15:32:00,쿠팡,PAID
O002379,U0045,2026-01-04 16:14:00,자사몰,PAID
O002380,U0144,2026-01-04 14:59:00,지그재그,PAID
O002381,U0288,2026-01-04 17:28:00,쿠팡,PAID
O002382,U0044,2026-01-04 20:37:00,자사몰,PAID
O002383,U0123,2026-01-04 21:56:00,쿠팡,PAID
O002384,U0072,2026-01-04 14:33:00,쿠팡,PAID
O002385,U0237,2026-01-04 20:38:00,지그재그,PAID
O002386,U0046,2026-01-04 22:10:00,지그재그,PAID
O002387,U0092,2026-01-04 20:10:00,자사몰,PAID
O002388,U0087,2026-01-04 17:50:00,자사몰,PAID
O002389,U0002,2026-01-04 18:06:00,네이버,PAID
O002390,U0274,2026-01-04 17:35:00,자사몰,PAID
O002391,U0291,2026-01-04 20:30:00,네이버,PAID
O002392,U0022,2026-01-04 21:49:00,네이버,PAID
O002393,U0110,2026-01-04 15:38:00,자사몰,PAID
O002394,U0088,2026-01-04 13:21:00,지그재그,PAID
O002395,U0263,2026-01-04 20:48:00,자사몰,PAID
O002396,U0150,2026-01-04 19:59:00,쿠팡,PAID
O002397,U0079,2026-01-04 10:17:00,자사몰,PAID
O002398,U0067,2026-01-04 22:33:00,에이블리,PAID
O002399,U0184,2026-01-04 20:12:00,쿠팡,PAID
O002400,U0006,2026-01-04 19:13:00,자사몰,PAID
O002401,U0112,2026-01-04 11:45:00,지그재그,PAID
O002402,U0065,2026-01-04 10:15:00,네이버,PAID
O002403,U0066,2026-01-04 15:21:00,쿠팡,PAID
O002404,U0001,2026-01-04 22:03:00,네이버,PAID
O002405,U0225,2026-01-04 14:25:00,쿠팡,PAID
O002406,U0067,2026-01-04 19:01:00,네이버,PAID
O002407,U0037,2026-01-04 15:55:00,쿠팡,PAID
O002408,U0298,2026-01-04 17:13:00,네이버,PAID
O002409,U0277,2026-01-04 10:39:00,지그재그,PAID
O002410,U0103,2026-01-04 15:31:00,에이블리,PAID
O002411,U0285,2026-01-04 22:26:00,지그재그,PAID
O002412,U0020,2026-01-04 20:25:00,자사몰,PAID
O002413,U0201,2026-01-04 09:19:00,자사몰,PAID
O002414,U0130,2026-01-04 09:28:00,자사몰,PAID
O002415,U0096,2026-01-05 18:26:00,네이버,PAID
O002416,U0192,2026-01-05 12:08:00,자사몰,PAID
O002417,U0060,2026-01-05 11:16:00,자사몰,PAID
O002418,U0175,2026-01-05 17:44:00,에이블리,PAID
O002419,U0262,2026-01-05 09:34:00,네이버,PAID
O002420,U0050,2026-01-05 15:09:00,네이버,PAID
O002421,U0043,2026-01-05 18:43:00,네이버,PAID
O002422,U0122,2026-01-05 20:18:00,지그재그,PAID
O002423,U0186,2026-01-05 12:15:00,쿠팡,PAID
O002424,U0017,2026-01-05 12:04:00,지그재그,PAID
O002425,U0270,2026-01-05 09:23:00,쿠팡,PAID
O002426,U0199,2026-01-05 18:43:00,에이블리,PAID
O002427,U0205,2026-01-05 20:51:00,쿠팡,PAID
O002428,U0171,2026-01-05 14:15:00,에이블리,PAID
O002429,U0138,2026-01-05 20:38:00,자사몰,PAID
O002430,U0032,2026-01-05 13:08:00,쿠팡,PAID
O002431,U0004,2026-01-05 22:59:00,쿠팡,PAID
O002432,U0174,2026-01-05 15:38:00,자사몰,PAID
O002433,U0294,2026-01-05 13:54:00,자사몰,PAID
O002434,U0122,2026-01-05 22:17:00,자사몰,PAID
O002435,U0060,2026-01-05 15:07:00,자사몰,PAID
O002436,U0135,2026-01-05 18:12:00,네이버,PAID
O002437,U0059,2026-01-05 14:56:00,자사몰,PAID
O002438,U0231,2026-01-05 12:42:00,쿠팡,PAID
O002439,U0009,2026-01-05 19:43:00,자사몰,PAID
O002440,U0182,2026-01-05 11:59:00,에이블리,PAID
O002441,U0228,2026-01-05 17:17:00,자사몰,PAID
O002442,U0143,2026-01-05 11:27:00,네이버,PAID
O002443,U0136,2026-01-05 19:56:00,지그재그,PAID
O002444,U0083,2026-01-05 22:43:00,지그재그,PAID
O002445,U0174,2026-01-05 22:09:00,지그재그,PAID
O002446,U0067,2026-01-05 15:43:00,쿠팡,PAID
O002447,U0142,2026-01-05 19:52:00,에이블리,PAID
O002448,U0182,2026-01-05 22:28:00,지그재그,PAID
O002449,U0188,2026-01-05 17:42:00,자사몰,PAID
O002450,U0247,2026-01-05 11:46:00,지그재그,PAID
O002451,U0099,2026-01-05 09:38:00,자사몰,PAID
O002452,U0063,2026-01-05 12:48:00,네이버,PAID
O002453,U0044,2026-01-05 11:58:00,쿠팡,PAID
O002454,U0179,2026-01-05 17:49:00,네이버,PAID
O002455,U0095,2026-01-05 19:54:00,쿠팡,PAID
O002456,U0191,2026-01-05 14:52:00,에이블리,PAID
O002457,U0086,2026-01-05 20:49:00,자사몰,PAID
O002458,U0267,2026-01-05 11:00:00,네이버,PAID
O002459,U0113,2026-01-05 12:08:00,네이버,PAID
O002460,U0017,2026-01-05 10:58:00,쿠팡,PAID
O002461,U0254,2026-01-05 10:48:00,네이버,PAID
O002462,U0102,2026-01-05 10:00:00,자사몰,PAID
O002463,U0181,2026-01-05 22:35:00,네이버,PAID
O002464,U0093,2026-01-05 22:31:00,네이버,PAID
O002465,U0134,2026-01-05 13:49:00,쿠팡,PAID
O002466,U0134,2026-01-05 12:13:00,자사몰,PAID
O002467,U0260,2026-01-05 10:48:00,자사몰,PAID
O002468,U0177,2026-01-05 19:54:00,쿠팡,PAID
O002469,U0094,2026-01-05 14:25:00,자사몰,PAID
O002470,U0172,2026-01-05 19:03:00,자사몰,PAID
O002471,U0245,2026-01-05 12:04:00,지그재그,PAID
O002472,U0251,2026-01-05 22:15:00,자사몰,PAID
O002473,U0286,2026-01-05 21:07:00,에이블리,PAID
O002474,U0036,2026-01-05 15:11:00,자사몰,PAID
O002475,U0146,2026-01-05 12:36:00,네이버,PAID
O002476,U0032,2026-01-05 13:50:00,자사몰,PAID
O002477,U0291,2026-01-05 11:59:00,자사몰,PAID
O002478,U0219,2026-01-05 13:04:00,에이블리,PAID
O002479,U0175,2026-01-05 13:01:00,자사몰,PAID
O002480,U0108,2026-01-06 16:35:00,쿠팡,PAID
O002481,U0000,2026-01-06 09:16:00,지그재그,PAID
O002482,U0036,2026-01-06 19:31:00,네이버,PAID
O002483,U0076,2026-01-06 12:36:00,자사몰,PAID
O002484,U0206,2026-01-06 18:41:00,쿠팡,PAID
O002485,U0267,2026-01-06 10:10:00,쿠팡,PAID
O002486,U0040,2026-01-06 21:11:00,네이버,PAID
O002487,U0014,2026-01-06 14:44:00,쿠팡,PAID
O002488,U0243,2026-01-06 15:22:00,네이버,PAID
O002489,U0292,2026-01-06 20:44:00,에이블리,PAID
O002490,U0195,2026-01-06 12:01:00,자사몰,PAID
O002491,U0171,2026-01-06 10:09:00,자사몰,PAID
O002492,U0180,2026-01-06 21:22:00,지그재그,PAID
O002493,U0233,2026-01-06 13:30:00,네이버,PAID
O002494,U0287,2026-01-06 13:19:00,쿠팡,PAID
O002495,U0205,2026-01-06 16:37:00,자사몰,PAID
O002496,U0045,2026-01-06 12:24:00,쿠팡,PAID
O002497,U0131,2026-01-06 09:01:00,지그재그,PAID
O002498,U0112,2026-01-06 09:37:00,쿠팡,PAID
O002499,U0095,2026-01-06 16:05:00,에이블리,PAID
O002500,U0183,2026-01-06 20:24:00,자사몰,PAID
O002501,U0238,2026-01-06 11:23:00,네이버,PAID
O002502,U0236,2026-01-06 12:27:00,쿠팡,PAID
O002503,U0148,2026-01-06 18:54:00,에이블리,PAID
O002504,U0201,2026-01-06 13:26:00,자사몰,PAID
O002505,U0134,2026-01-06 13:47:00,지그재그,PAID
O002506,U0156,2026-01-06 15:36:00,네이버,PAID
O002507,U0124,2026-01-06 22:16:00,지그재그,PAID
O002508,U0138,2026-01-06 13:01:00,지그재그,PAID
O002509,U0287,2026-01-06 12:03:00,자사몰,PAID
O002510,U0244,2026-01-06 12:36:00,네이버,PAID
O002511,U0267,2026-01-06 13:06:00,쿠팡,PAID
O002512,U0292,2026-01-06 09:44:00,쿠팡,PAID
O002513,U0022,2026-01-06 13:57:00,쿠팡,PAID
O002514,U0211,2026-01-06 16:51:00,자사몰,PAID
O002515,U0019,2026-01-06 09:19:00,자사몰,PAID
O002516,U0195,2026-01-06 11:46:00,에이블리,PAID
O002517,U0182,2026-01-06 21:07:00,자사몰,PAID
O002518,U0201,2026-01-06 17:45:00,지그재그,PAID
O002519,U0172,2026-01-06 22:30:00,네이버,PAID
O002520,U0040,2026-01-06 18:13:00,에이블리,PAID
O002521,U0152,2026-01-06 20:20:00,자사몰,PAID
O002522,U0277,2026-01-06 09:56:00,쿠팡,PAID
O002523,U0080,2026-01-06 20:08:00,에이블리,PAID
O002524,U0093,2026-01-06 12:41:00,자사몰,PAID
O002525,U0296,2026-01-06 20:44:00,쿠팡,PAID
O002526,U0276,2026-01-06 09:35:00,지그재그,PAID
O002527,U0072,2026-01-06 13:24:00,쿠팡,PAID
O002528,U0045,2026-01-06 16:28:00,네이버,PAID
O002529,U0154,2026-01-06 14:03:00,자사몰,PAID
O002530,U0187,2026-01-06 11:10:00,에이블리,PAID
O002531,U0173,2026-01-06 21:21:00,자사몰,PAID
O002532,U0081,2026-01-06 11:33:00,자사몰,PAID
O002533,U0068,2026-01-06 18:06:00,자사몰,PAID
O002534,U0101,2026-01-06 16:28:00,자사몰,PAID
O002535,U0233,2026-01-06 22:00:00,자사몰,PAID
O002536,U0177,2026-01-06 14:15:00,네이버,PAID
O002537,U0028,2026-01-06 11:58:00,자사몰,PAID
O002538,U0132,2026-01-06 11:15:00,지그재그,PAID
O002539,U0067,2026-01-06 17:18:00,자사몰,PAID
O002540,U0008,2026-01-06 20:10:00,자사몰,PAID
O002541,U0191,2026-01-06 22:56:00,자사몰,PAID
O002542,U0279,2026-01-06 21:06:00,쿠팡,PAID
O002543,U0253,2026-01-06 13:26:00,자사몰,PAID
O002544,U0093,2026-01-06 09:24:00,에이블리,PAID
O002545,U0225,2026-01-06 19:30:00,자사몰,PAID
O002546,U0032,2026-01-06 14:38:00,자사몰,PAID
O002547,U0175,2026-01-06 21:34:00,자사몰,PAID
O002548,U0075,2026-01-06 16:15:00,에이블리,PAID
O002549,U0039,2026-01-06 10:08:00,네이버,PAID
O002550,U0262,2026-01-06 20:22:00,자사몰,PAID
O002551,U0025,2026-01-06 10:29:00,네이버,PAID
O002552,U0018,2026-01-06 12:38:00,네이버,PAID
O002553,U0128,2026-01-06 11:38:00,네이버,PAID
O002554,U0056,2026-01-06 11:11:00,쿠팡,PAID
O002555,U0130,2026-01-07 17:29:00,자사몰,PAID
O002556,U0148,2026-01-07 10:24:00,자사몰,PAID
O002557,U0133,2026-01-07 19:24:00,쿠팡,PAID
O002558,U0000,2026-01-07 22:12:00,네이버,PAID
O002559,U0009,2026-01-07 22:33:00,자사몰,PAID
O002560,U0169,2026-01-07 16:01:00,자사몰,PAID
O002561,U0193,2026-01-07 19:22:00,네이버,PAID
O002562,U0097,2026-01-07 16:31:00,네이버,PAID
O002563,U0203,2026-01-07 19:13:00,쿠팡,PAID
O002564,U0162,2026-01-07 13:11:00,쿠팡,PAID
O002565,U0087,2026-01-07 14:36:00,자사몰,PAID
O002566,U0277,2026-01-07 21:38:00,자사몰,PAID
O002567,U0080,2026-01-07 13:07:00,자사몰,PAID
O002568,U0210,2026-01-07 11:37:00,자사몰,PAID
O002569,U0297,2026-01-07 15:15:00,쿠팡,PAID
O002570,U0209,2026-01-07 18:46:00,자사몰,PAID
O002571,U0021,2026-01-07 10:21:00,쿠팡,PAID
O002572,U0282,2026-01-07 12:13:00,자사몰,PAID
O002573,U0020,2026-01-07 18:34:00,자사몰,PAID
O002574,U0032,2026-01-07 10:11:00,지그재그,PAID
O002575,U0151,2026-01-07 10:45:00,쿠팡,PAID
O002576,U0278,2026-01-07 16:25:00,쿠팡,PAID
O002577,U0271,2026-01-07 17:34:00,자사몰,PAID
O002578,U0068,2026-01-07 19:00:00,지그재그,PAID
O002579,U0254,2026-01-07 17:30:00,쿠팡,PAID
O002580,U0198,2026-01-07 13:55:00,네이버,PAID
O002581,U0060,2026-01-07 20:08:00,쿠팡,PAID
O002582,U0223,2026-01-07 11:04:00,지그재그,PAID
O002583,U0032,2026-01-07 11:39:00,자사몰,PAID
O002584,U0057,2026-01-07 16:32:00,자사몰,PAID
O002585,U0057,2026-01-07 22:39:00,자사몰,PAID
O002586,U0142,2026-01-07 17:06:00,쿠팡,PAID
O002587,U0056,2026-01-07 09:03:00,네이버,PAID
O002588,U0010,2026-01-07 20:10:00,네이버,PAID
O002589,U0082,2026-01-07 12:34:00,쿠팡,PAID
O002590,U0023,2026-01-07 11:17:00,자사몰,PAID
O002591,U0281,2026-01-07 14:35:00,네이버,PAID
O002592,U0087,2026-01-07 18:49:00,네이버,PAID
O002593,U0273,2026-01-07 11:52:00,네이버,PAID
O002594,U0116,2026-01-07 17:56:00,자사몰,PAID
O002595,U0197,2026-01-07 12:13:00,네이버,PAID
O002596,U0058,2026-01-07 17:58:00,지그재그,PAID
O002597,U0203,2026-01-07 12:27:00,쿠팡,PAID
O002598,U0097,2026-01-07 17:50:00,자사몰,PAID
O002599,U0050,2026-01-07 22:32:00,네이버,PAID
O002600,U0095,2026-01-07 18:46:00,쿠팡,PAID
O002601,U0010,2026-01-07 16:31:00,쿠팡,PAID
O002602,U0189,2026-01-07 11:00:00,지그재그,PAID
O002603,U0051,2026-01-07 22:17:00,지그재그,PAID
O002604,U0239,2026-01-07 15:07:00,네이버,PAID
O002605,U0180,2026-01-07 15:37:00,에이블리,PAID
O002606,U0153,2026-01-07 16:11:00,자사몰,PAID
O002607,U0077,2026-01-07 15:23:00,네이버,PAID
O002608,U0196,2026-01-07 18:55:00,네이버,PAID
O002609,U0104,2026-01-07 17:37:00,자사몰,PAID
O002610,U0114,2026-01-07 19:27:00,네이버,PAID
O002611,U0152,2026-01-07 18:55:00,지그재그,PAID
O002612,U0210,2026-01-07 13:04:00,쿠팡,PAID
O002613,U0248,2026-01-07 09:35:00,자사몰,PAID
O002614,U0254,2026-01-07 14:43:00,자사몰,PAID
O002615,U0260,2026-01-08 18:51:00,자사몰,PAID
O002616,U0147,2026-01-08 17:40:00,지그재그,PAID
O002617,U0274,2026-01-08 10:24:00,지그재그,PAID
O002618,U0135,2026-01-08 09:50:00,자사몰,PAID
O002619,U0201,2026-01-08 14:10:00,지그재그,PAID
O002620,U0083,2026-01-08 16:02:00,자사몰,PAID
O002621,U0031,2026-01-08 17:11:00,자사몰,PAID
O002622,U0113,2026-01-08 17:36:00,자사몰,PAID
O002623,U0021,2026-01-08 13:42:00,자사몰,PAID
O002624,U0242,2026-01-08 22:47:00,자사몰,PAID
O002625,U0121,2026-01-08 16:50:00,자사몰,PAID
O002626,U0176,2026-01-08 21:43:00,네이버,PAID
O002627,U0182,2026-01-08 09:58:00,네이버,PAID
O002628,U0289,2026-01-08 16:34:00,자사몰,PAID
O002629,U0221,2026-01-08 09:32:00,쿠팡,PAID
O002630,U0009,2026-01-08 17:30:00,네이버,PAID
O002631,U0017,2026-01-08 19:48:00,자사몰,PAID
O002632,U0062,2026-01-08 13:58:00,자사몰,PAID
O002633,U0022,2026-01-08 13:42:00,자사몰,PAID
O002634,U0205,2026-01-08 14:10:00,지그재그,PAID
O002635,U0064,2026-01-08 14:39:00,자사몰,PAID
O002636,U0161,2026-01-08 21:11:00,에이블리,PAID
O002637,U0169,2026-01-08 19:41:00,자사몰,PAID
O002638,U0132,2026-01-08 16:57:00,쿠팡,PAID
O002639,U0190,2026-01-08 18:27:00,쿠팡,PAID
O002640,U0118,2026-01-08 14:00:00,쿠팡,PAID
O002641,U0147,2026-01-08 14:13:00,자사몰,PAID
O002642,U0028,2026-01-08 12:25:00,자사몰,PAID
O002643,U0034,2026-01-08 21:30:00,에이블리,PAID
O002644,U0237,2026-01-08 15:49:00,쿠팡,PAID
O002645,U0126,2026-01-08 17:20:00,네이버,PAID
O002646,U0087,2026-01-08 19:19:00,자사몰,PAID
O002647,U0160,2026-01-08 10:32:00,자사몰,PAID
O002648,U0229,2026-01-08 14:58:00,자사몰,PAID
O002649,U0185,2026-01-08 10:16:00,자사몰,PAID
O002650,U0187,2026-01-08 14:49:00,네이버,PAID
O002651,U0151,2026-01-08 21:54:00,자사몰,PAID
O002652,U0292,2026-01-08 13:18:00,쿠팡,PAID
O002653,U0261,2026-01-08 12:12:00,쿠팡,PAID
O002654,U0035,2026-01-08 12:52:00,네이버,PAID
O002655,U0093,2026-01-08 09:32:00,쿠팡,PAID
O002656,U0285,2026-01-08 21:11:00,자사몰,PAID
O002657,U0284,2026-01-08 14:43:00,쿠팡,PAID
O002658,U0209,2026-01-08 19:13:00,자사몰,PAID
O002659,U0262,2026-01-08 17:36:00,자사몰,PAID
O002660,U0096,2026-01-08 22:24:00,자사몰,PAID
O002661,U0193,2026-01-08 18:51:00,에이블리,PAID
O002662,U0107,2026-01-08 11:37:00,지그재그,PAID
O002663,U0220,2026-01-08 14:03:00,자사몰,PAID
O002664,U0014,2026-01-08 10:03:00,네이버,PAID
O002665,U0116,2026-01-08 17:57:00,쿠팡,PAID
O002666,U0174,2026-01-08 20:05:00,자사몰,PAID
O002667,U0148,2026-01-08 11:41:00,에이블리,PAID
O002668,U0263,2026-01-08 13:39:00,네이버,PAID
O002669,U0234,2026-01-08 16:10:00,쿠팡,PAID
O002670,U0251,2026-01-08 20:36:00,자사몰,PAID
O002671,U0056,2026-01-08 09:11:00,지그재그,PAID
O002672,U0236,2026-01-08 18:42:00,네이버,PAID
O002673,U0070,2026-01-08 17:12:00,자사몰,PAID
O002674,U0041,2026-01-08 14:48:00,쿠팡,PAID
O002675,U0134,2026-01-08 21:06:00,에이블리,PAID
O002676,U0217,2026-01-08 22:10:00,쿠팡,PAID
O002677,U0053,2026-01-08 20:13:00,자사몰,PAID
O002678,U0174,2026-01-08 22:34:00,네이버,PAID
O002679,U0251,2026-01-09 10:17:00,지그재그,PAID
O002680,U0293,2026-01-09 11:53:00,네이버,PAID
O002681,U0189,2026-01-09 17:55:00,자사몰,PAID
O002682,U0113,2026-01-09 14:05:00,지그재그,PAID
O002683,U0258,2026-01-09 09:48:00,쿠팡,PAID
O002684,U0163,2026-01-09 19:25:00,자사몰,PAID
O002685,U0299,2026-01-09 12:54:00,자사몰,PAID
O002686,U0242,2026-01-09 19:55:00,자사몰,PAID
O002687,U0293,2026-01-09 17:20:00,자사몰,PAID
O002688,U0062,2026-01-09 14:03:00,자사몰,PAID
O002689,U0105,2026-01-09 14:59:00,쿠팡,PAID
O002690,U0105,2026-01-09 15:08:00,자사몰,PAID
O002691,U0260,2026-01-09 15:36:00,네이버,PAID
O002692,U0003,2026-01-09 17:20:00,네이버,PAID
O002693,U0046,2026-01-09 13:28:00,자사몰,PAID
O002694,U0197,2026-01-09 12:37:00,지그재그,PAID
O002695,U0059,2026-01-09 13:15:00,자사몰,PAID
O002696,U0068,2026-01-09 12:30:00,지그재그,PAID
O002697,U0215,2026-01-09 19:24:00,에이블리,PAID
O002698,U0151,2026-01-09 10:24:00,자사몰,PAID
O002699,U0211,2026-01-09 10:39:00,자사몰,PAID
O002700,U0104,2026-01-09 22:52:00,자사몰,PAID
O002701,U0135,2026-01-09 14:07:00,자사몰,PAID
O002702,U0000,2026-01-09 12:00:00,자사몰,PAID
O002703,U0216,2026-01-09 22:32:00,자사몰,PAID
O002704,U0059,2026-01-09 18:14:00,쿠팡,PAID
O002705,U0210,2026-01-09 09:26:00,쿠팡,PAID
O002706,U0001,2026-01-09 11:32:00,쿠팡,PAID
O002707,U0232,2026-01-09 22:20:00,네이버,PAID
O002708,U0168,2026-01-09 16:08:00,쿠팡,PAID
O002709,U0217,2026-01-09 17:07:00,지그재그,PAID
O002710,U0138,2026-01-09 21:53:00,네이버,PAID
O002711,U0257,2026-01-09 10:32:00,네이버,PAID
O002712,U0183,2026-01-09 12:46:00,에이블리,PAID
O002713,U0007,2026-01-09 10:14:00,지그재그,PAID
O002714,U0178,2026-01-09 22:40:00,자사몰,PAID
O002715,U0202,2026-01-09 13:50:00,자사몰,PAID
O002716,U0034,2026-01-09 11:55:00,네이버,PAID
O002717,U0182,2026-01-09 11:00:00,쿠팡,PAID
O002718,U0253,2026-01-09 22:45:00,네이버,PAID
O002719,U0122,2026-01-09 19:04:00,지그재그,PAID
O002720,U0158,2026-01-09 19:59:00,자사몰,PAID
O002721,U0014,2026-01-09 20:35:00,쿠팡,PAID
O002722,U0130,2026-01-09 18:26:00,지그재그,PAID
O002723,U0253,2026-01-09 21:09:00,지그재그,PAID
O002724,U0109,2026-01-09 10:06:00,자사몰,PAID
O002725,U0195,2026-01-09 10:44:00,쿠팡,PAID
O002726,U0076,2026-01-09 16:44:00,쿠팡,PAID
O002727,U0077,2026-01-09 09:38:00,네이버,PAID
O002728,U0212,2026-01-09 10:36:00,네이버,PAID
O002729,U0298,2026-01-09 14:29:00,자사몰,PAID
O002730,U0124,2026-01-09 21:36:00,자사몰,PAID
O002731,U0236,2026-01-09 21:49:00,자사몰,PAID
O002732,U0104,2026-01-09 15:36:00,쿠팡,PAID
O002733,U0038,2026-01-09 16:09:00,네이버,PAID
O002734,U0129,2026-01-09 20:49:00,자사몰,PAID
O002735,U0253,2026-01-09 11:35:00,자사몰,PAID
O002736,U0232,2026-01-09 12:26:00,자사몰,PAID
O002737,U0154,2026-01-09 21:59:00,자사몰,PAID
O002738,U0007,2026-01-09 11:13:00,자사몰,PAID
O002739,U0008,2026-01-09 13:47:00,쿠팡,PAID
O002740,U0092,2026-01-09 09:13:00,자사몰,PAID
O002741,U0180,2026-01-09 12:59:00,자사몰,PAID
O002742,U0153,2026-01-09 09:43:00,네이버,PAID
O002743,U0183,2026-01-09 14:07:00,쿠팡,PAID
O002744,U0056,2026-01-09 17:37:00,자사몰,PAID
O002745,U0276,2026-01-09 21:44:00,지그재그,PAID
O002746,U0211,2026-01-09 17:27:00,자사몰,PAID
O002747,U0215,2026-01-09 16:24:00,자사몰,PAID
O002748,U0137,2026-01-09 13:01:00,자사몰,PAID
O002749,U0285,2026-01-09 18:07:00,에이블리,PAID
O002750,U0066,2026-01-09 13:02:00,자사몰,PAID
O002751,U0270,2026-01-09 21:57:00,에이블리,PAID
O002752,U0065,2026-01-09 21:20:00,지그재그,PAID
O002753,U0229,2026-01-09 09:32:00,에이블리,PAID
O002754,U0270,2026-01-10 13:27:00,쿠팡,PAID
O002755,U0086,2026-01-10 11:12:00,자사몰,PAID
O002756,U0075,2026-01-10 14:57:00,지그재그,PAID
O002757,U0031,2026-01-10 17:33:00,자사몰,PAID
O002758,U0206,2026-01-10 18:07:00,쿠팡,PAID
O002759,U0292,2026-01-10 18:05:00,네이버,PAID
O002760,U0001,2026-01-10 22:54:00,자사몰,PAID
O002761,U0077,2026-01-10 11:43:00,지그재그,PAID
O002762,U0297,2026-01-10 21:36:00,네이버,PAID
O002763,U0022,2026-01-10 17:50:00,자사몰,PAID
O002764,U0042,2026-01-10 22:58:00,에이블리,PAID
O002765,U0198,2026-01-10 09:01:00,자사몰,PAID
O002766,U0263,2026-01-10 12:15:00,자사몰,PAID
O002767,U0228,2026-01-10 10:33:00,자사몰,PAID
O002768,U0284,2026-01-10 20:16:00,네이버,PAID
O002769,U0158,2026-01-10 09:12:00,자사몰,PAID
O002770,U0006,2026-01-10 12:20:00,자사몰,PAID
O002771,U0015,2026-01-10 15:36:00,쿠팡,PAID
O002772,U0139,2026-01-10 15:28:00,지그재그,PAID
O002773,U0136,2026-01-10 20:01:00,지그재그,PAID
O002774,U0046,2026-01-10 11:58:00,네이버,PAID
O002775,U0147,2026-01-10 11:57:00,에이블리,PAID
O002776,U0256,2026-01-10 16:16:00,지그재그,PAID
O002777,U0183,2026-01-10 12:26:00,네이버,PAID
O002778,U0008,2026-01-10 10:10:00,자사몰,PAID
O002779,U0071,2026-01-10 14:06:00,쿠팡,PAID
O002780,U0035,2026-01-10 21:40:00,네이버,PAID
O002781,U0203,2026-01-10 09:03:00,자사몰,PAID
O002782,U0209,2026-01-10 10:08:00,자사몰,PAID
O002783,U0045,2026-01-10 20:58:00,네이버,PAID
O002784,U0218,2026-01-10 10:08:00,자사몰,PAID
O002785,U0191,2026-01-10 20:27:00,자사몰,PAID
O002786,U0132,2026-01-10 20:02:00,자사몰,PAID
O002787,U0225,2026-01-10 12:54:00,쿠팡,PAID
O002788,U0012,2026-01-10 10:21:00,자사몰,PAID
O002789,U0104,2026-01-10 13:31:00,에이블리,PAID
O002790,U0215,2026-01-10 15:34:00,자사몰,PAID
O002791,U0064,2026-01-10 19:11:00,지그재그,PAID
O002792,U0214,2026-01-10 15:59:00,네이버,PAID
O002793,U0078,2026-01-10 13:04:00,지그재그,PAID
O002794,U0209,2026-01-10 16:32:00,지그재그,PAID
O002795,U0242,2026-01-10 10:42:00,쿠팡,PAID
O002796,U0185,2026-01-10 15:59:00,자사몰,PAID
O002797,U0289,2026-01-10 13:09:00,쿠팡,PAID
O002798,U0107,2026-01-10 13:46:00,자사몰,PAID
O002799,U0280,2026-01-10 10:09:00,자사몰,PAID
O002800,U0129,2026-01-10 21:22:00,네이버,PAID
O002801,U0088,2026-01-10 15:42:00,자사몰,PAID
O002802,U0063,2026-01-10 20:39:00,자사몰,PAID
O002803,U0041,2026-01-10 16:15:00,쿠팡,PAID
O002804,U0157,2026-01-10 19:37:00,자사몰,PAID
O002805,U0257,2026-01-10 20:04:00,지그재그,PAID
O002806,U0214,2026-01-10 15:25:00,쿠팡,PAID
O002807,U0051,2026-01-10 11:05:00,에이블리,PAID
O002808,U0100,2026-01-10 13:05:00,네이버,PAID
O002809,U0060,2026-01-10 09:19:00,네이버,PAID
O002810,U0122,2026-01-10 10:45:00,쿠팡,PAID
O002811,U0027,2026-01-10 12:10:00,에이블리,PAID
O002812,U0281,2026-01-10 18:38:00,지그재그,PAID
O002813,U0006,2026-01-10 16:52:00,자사몰,PAID
O002814,U0254,2026-01-10 18:52:00,네이버,PAID
O002815,U0023,2026-01-10 10:56:00,네이버,PAID
O002816,U0079,2026-01-10 14:43:00,네이버,PAID
O002817,U0259,2026-01-10 18:41:00,자사몰,PAID
O002818,U0268,2026-01-10 14:58:00,자사몰,PAID
O002819,U0174,2026-01-10 17:10:00,자사몰,PAID
O002820,U0085,2026-01-10 19:55:00,쿠팡,PAID
O002821,U0239,2026-01-10 09:45:00,쿠팡,PAID
O002822,U0054,2026-01-10 17:44:00,쿠팡,PAID
