order_product_id,order_id,user_id,order_ts,channel,product_id,qty,gross_amount,discount_amount,net_sales_amount,influencer_id,coupon_id
OPO001849_P008,O001849,U0191,2025-12-28 16:41:00,자사몰,P008,1,120000,0,120000,,
OPO001850_P005,O001850,U0247,2025-12-28 09:42:00,지그재그,P005,1,69000,0,69000,,
OPO001850_P003,O001850,U0247,2025-12-28 09:42:00,지그재그,P003,1,59000,0,59000,,
OPO001851_P001,O001851,U0114,2025-12-28 18:49:00,자사몰,P001,1,49000,0,49000,,
OPO001852_P000,O001852,U0182,2025-12-28 18:58:00,쿠팡,P000,1,29000,0,29000,,
OPO001853_P000,O001853,U0268,2025-12-28 20:12:00,지그재그,P000,1,29000,0,29000,,
OPO001854_P008,O001854,U0050,2025-12-28 17:04:00,에이블리,P008,1,120000,0,120000,,
OPO001855_P008,O001855,U0275,2025-12-28 21:03:00,지그재그,P008,1,120000,0,120000,,
OPO001856_P013,O001856,U0131,2025-12-28 11:44:00,네이버,P013,1,149000,0,149000,,
OPO001856_P003,O001856,U0131,2025-12-28 11:44:00,네이버,P003,1,59000,0,59000,,
OPO001857_P001,O001857,U0233,2025-12-28 18:17:00,자사몰,P001,1,49000,0,49000,,
OPO001858_P003,O001858,U0032,2025-12-28 11:33:00,에이블리,P003,1,59000,0,59000,,
OPO001859_P014,O001859,U0299,2025-12-28 16:29:00,네이버,P014,1,85000,0,85000,,
OPO001860_P007,O001860,U0163,2025-12-28 10:12:00,네이버,P007,1,32000,3000,29000,,C001
OPO001861_P000,O001861,U0277,2025-12-28 18:31:00,쿠팡,P000,1,29000,0,29000,,
OPO001862_P009,O001862,U0057,2025-12-28 16:49:00,네이버,P009,1,98000,0,98000,,
OPO001863_P004,O001863,U0233,2025-12-28 13:48:00,에이블리,P004,1,79000,0,79000,,
OPO001864_P010,O001864,U0090,2025-12-28 16:32:00,자사몰,P010,1,38000,0,38000,,
OPO001865_P004,O001865,U0272,2025-12-28 13:43:00,자사몰,P004,1,79000,0,79000,,
OPO001866_P014,O001866,U0057,2025-12-28 11:31:00,에이블리,P014,1,85000,0,85000,,
OPO001867_P010,O001867,U0240,2025-12-28 11:04:00,쿠팡,P010,1,38000,0,38000,,
OPO001868_P003,O001868,U0226,2025-12-28 19:34:00,자사몰,P003,1,59000,0,59000,,
OPO001868_P012,O001868,U0226,2025-12-28 19:34:00,자사몰,P012,1,65000,0,65000,,
OPO001869_P008,O001869,U0118,2025-12-28 17:19:00,자사몰,P008,1,120000,0,120000,,
OPO001870_P005,O001870,U0153,2025-12-28 12:36:00,에이블리,P005,1,69000,0,69000,,
OPO001871_P002,O001871,U0202,2025-12-28 22:10:00,네이버,P002,1,89000,0,89000,,
OPO001872_P012,O001872,U0264,2025-12-28 19:38:00,에이블리,P012,1,65000,0,65000,,
OPO001873_P004,O001873,U0117,2025-12-28 16:59:00,에이블리,P004,1,79000,0,79000,,
OPO001873_P005,O001873,U0117,2025-12-28 16:59:00,에이블리,P005,1,69000,0,69000,,
OPO001874_P004,O001874,U0170,2025-12-28 22:47:00,네이버,P004,1,79000,0,79000,,
OPO001875_P000,O001875,U0201,2025-12-28 09:48:00,네이버,P000,1,29000,0,29000,,
OPO001875_P006,O001875,U0201,2025-12-28 09:48:00,네이버,P006,1,45000,0,45000,,
OPO001876_P011,O001876,U0071,2025-12-28 21:17:00,에이블리,P011,1,55000,0,55000,,
OPO001877_P012,O001877,U0131,2025-12-28 14:01:00,자사몰,P012,1,65000,0,65000,,
OPO001878_P008,O001878,U0285,2025-12-28 12:51:00,쿠팡,P008,1,120000,0,120000,,
OPO001879_P007,O001879,U0140,2025-12-28 12:10:00,자사몰,P007,1,32000,0,32000,,
OPO001880_P011,O001880,U0240,2025-12-28 09:49:00,에이블리,P011,1,55000,0,55000,,
OPO001881_P001,O001881,U0249,2025-12-28 18:37:00,자사몰,P001,1,49000,3000,46000,,C002
OPO001882_P014,O001882,U0275,2025-12-28 13:07:00,자사몰,P014,1,85000,0,85000,,
OPO001883_P013,O001883,U0166,2025-12-28 20:26:00,에이블리,P013,1,149000,0,149000,,
OPO001883_P002,O001883,U0166,2025-12-28 20:26:00,에이블리,P002,1,89000,0,89000,,
OPO001884_P009,O001884,U0293,2025-12-28 10:28:00,자사몰,P009,1,98000,0,98000,,
OPO001885_P002,O001885,U0133,2025-12-28 22:18:00,쿠팡,P002,1,89000,0,89000,,
OPO001886_P013,O001886,U0034,2025-12-28 20:45:00,지그재그,P013,1,149000,0,149000,,
OPO001887_P003,O001887,U0228,2025-12-28 12:11:00,네이버,P003,1,59000,0,59000,,
OPO001888_P011,O001888,U0170,2025-12-28 20:16:00,자사몰,P011,1,55000,0,55000,,
OPO001889_P007,O001889,U0071,2025-12-28 15:27:00,자사몰,P007,1,32000,0,32000,,
OPO001890_P006,O001890,U0270,2025-12-28 17:23:00,자사몰,P006,1,45000,0,45000,,
OPO001891_P004,O001891,U0258,2025-12-28 14:50:00,지그재그,P004,1,79000,0,79000,,
OPO001892_P012,O001892,U0034,2025-12-28 18:05:00,네이버,P012,1,65000,0,65000,,
OPO001892_P001,O001892,U0034,2025-12-28 18:05:00,네이버,P001,1,49000,0,49000,,
OPO001893_P009,O001893,U0262,2025-12-28 10:36:00,지그재그,P009,1,98000,0,98000,,
OPO001893_P010,O001893,U0262,2025-12-28 10:36:00,지그재그,P010,1,38000,0,38000,,
OPO001894_P007,O001894,U0037,2025-12-28 15:52:00,네이버,P007,1,32000,0,32000,,
OPO001895_P005,O001895,U0077,2025-12-28 10:11:00,네이버,P005,1,69000,0,69000,,
OPO001896_P009,O001896,U0221,2025-12-28 15:36:00,지그재그,P009,1,98000,0,98000,,
OPO001897_P013,O001897,U0009,2025-12-28 14:27:00,자사몰,P013,1,149000,0,149000,,
OPO001898_P013,O001898,U0167,2025-12-28 19:42:00,쿠팡,P013,1,149000,0,149000,,
OPO001899_P003,O001899,U0181,2025-12-28 20:55:00,지그재그,P003,1,59000,0,59000,,
OPO001900_P013,O001900,U0105,2025-12-28 10:01:00,자사몰,P013,1,149000,3000,146000,,C001
OPO001901_P003,O001901,U0178,2025-12-28 14:55:00,에이블리,P003,1,59000,0,59000,,
OPO001902_P014,O001902,U0103,2025-12-28 15:17:00,자사몰,P014,1,85000,0,85000,,
OPO001903_P006,O001903,U0181,2025-12-28 16:07:00,자사몰,P006,1,45000,0,45000,,
OPO001903_P000,O001903,U0181,2025-12-28 16:07:00,자사몰,P000,1,29000,0,29000,,
OPO001904_P003,O001904,U0106,2025-12-28 16:28:00,자사몰,P003,1,59000,0,59000,,
OPO001905_P011,O001905,U0063,2025-12-28 11:32:00,자사몰,P011,1,55000,0,55000,,
OPO001905_P008,O001905,U0063,2025-12-28 11:32:00,자사몰,P008,1,120000,0,120000,,
OPO001906_P011,O001906,U0107,2025-12-28 16:47:00,자사몰,P011,1,55000,0,55000,,
OPO001907_P007,O001907,U0212,2025-12-28 10:51:00,자사몰,P007,1,32000,0,32000,,
OPO001908_P006,O001908,U0057,2025-12-28 09:00:00,에이블리,P006,1,45000,0,45000,,
OPO001909_P013,O001909,U0051,2025-12-28 13:53:00,자사몰,P013,1,149000,0,149000,,
OPO001910_P006,O001910,U0117,2025-12-28 10:41:00,에이블리,P006,1,45000,0,45000,,
OPO001911_P005,O001911,U0008,2025-12-28 13:46:00,에이블리,P005,1,69000,6900,62100,,C003
OPO001912_P011,O001912,U0090,2025-12-28 11:33:00,쿠팡,P011,1,55000,0,55000,,
OPO001913_P010,O001913,U0019,2025-12-28 21:13:00,자사몰,P010,1,38000,0,38000,,
OPO001913_P004,O001913,U0019,2025-12-28 21:13:00,자사몰,P004,1,79000,0,79000,,
OPO001914_P008,O001914,U0212,2025-12-29 15:11:00,지그재그,P008,1,120000,0,120000,,
OPO001915_P007,O001915,U0092,2025-12-29 10:50:00,자사몰,P007,1,32000,0,32000,,
OPO001916_P000,O001916,U0206,2025-12-29 22:16:00,네이버,P000,1,29000,0,29000,,
OPO001917_P002,O001917,U0169,2025-12-29 16:02:00,자사몰,P002,1,89000,0,89000,,
OPO001918_P002,O001918,U0023,2025-12-29 21:38:00,쿠팡,P002,1,89000,0,89000,,
OPO001919_P001,O001919,U0007,2025-12-29 12:05:00,자사몰,P001,1,49000,0,49000,,
OPO001920_P007,O001920,U0243,2025-12-29 15:54:00,쿠팡,P007,1,32000,0,32000,,
OPO001920_P002,O001920,U0243,2025-12-29 15:54:00,쿠팡,P002,1,89000,0,89000,,
OPO001921_P002,O001921,U0000,2025-12-29 16:57:00,자사몰,P002,1,89000,0,89000,,
OPO001921_P005,O001921,U0000,2025-12-29 16:57:00,자사몰,P005,1,69000,0,69000,,
OPO001922_P007,O001922,U0187,2025-12-29 19:45:00,에이블리,P007,1,32000,0,32000,,
OPO001923_P002,O001923,U0292,2025-12-29 12:32:00,자사몰,P002,1,89000,0,89000,,
OPO001924_P009,O001924,U0042,2025-12-29 20:25:00,네이버,P009,1,98000,0,98000,,
OPO001925_P011,O001925,U0115,2025-12-29 20:42:00,자사몰,P011,1,55000,0,55000,,
OPO001926_P005,O001926,U0266,2025-12-29 13:48:00,쿠팡,P005,1,69000,0,69000,,
OPO001926_P006,O001926,U0266,2025-12-29 13:48:00,쿠팡,P006,1,45000,0,45000,,
OPO001927_P012,O001927,U0074,2025-12-29 22:02:00,쿠팡,P012,1,65000,0,65000,,
OPO001928_P000,O001928,U0024,2025-12-29 11:00:00,네이버,P000,1,29000,0,29000,,
OPO001929_P007,O001929,U0121,2025-12-29 14:00:00,자사몰,P007,1,32000,0,32000,,
OPO001930_P003,O001930,U0096,2025-12-29 22:36:00,네이버,P003,1,59000,0,59000,,
OPO001931_P012,O001931,U0134,2025-12-29 10:47:00,쿠팡,P012,1,65000,0,65000,,
OPO001932_P013,O001932,U0172,2025-12-29 11:16:00,자사몰,P013,1,149000,0,149000,,
OPO001933_P012,O001933,U0281,2025-12-29 10:42:00,쿠팡,P012,1,65000,0,65000,,
OPO001933_P008,O001933,U0281,2025-12-29 10:42:00,쿠팡,P008,1,120000,0,120000,,
OPO001934_P003,O001934,U0187,2025-12-29 09:34:00,쿠팡,P003,1,59000,0,59000,,
OPO001935_P005,O001935,U0056,2025-12-29 20:18:00,자사몰,P005,1,69000,0,69000,,
OPO001936_P002,O001936,U0223,2025-12-29 10:55:00,쿠팡,P002,1,89000,0,89000,,
OPO001936_P006,O001936,U0223,2025-12-29 10:55:00,쿠팡,P006,1,45000,0,45000,,
OPO001937_P000,O001937,U0261,2025-12-29 22:43:00,자사몰,P000,1,29000,0,29000,,
OPO001938_P008,O001938,U0181,2025-12-29 21:09:00,쿠팡,P008,1,120000,0,120000,,
OPO001939_P008,O001939,U0272,2025-12-29 12:44:00,자사몰,P008,1,120000,0,120000,,
OPO001939_P002,O001939,U0272,2025-12-29 12:44:00,자사몰,P002,1,89000,0,89000,,
OPO001940_P003,O001940,U0051,2025-12-29 19:40:00,네이버,P003,1,59000,0,59000,,
OPO001940_P013,O001940,U0051,2025-12-29 19:40:00,네이버,P013,1,149000,0,149000,,
OPO001941_P004,O001941,U0077,2025-12-29 18:27:00,쿠팡,P004,1,79000,0,79000,,
OPO001941_P000,O001941,U0077,2025-12-29 18:27:00,쿠팡,P000,1,29000,0,29000,,
OPO001942_P007,O001942,U0205,2025-12-29 17:26:00,자사몰,P007,1,32000,0,32000,,
OPO001942_P005,O001942,U0205,2025-12-29 17:26:00,자사몰,P005,1,69000,0,69000,,
OPO001943_P004,O001943,U0153,2025-12-29 13:45:00,자사몰,P004,1,79000,0,79000,,
OPO001944_P013,O001944,U0034,2025-12-29 15:08:00,자사몰,P013,1,149000,0,149000,,
OPO001945_P009,O001945,U0124,2025-12-29 11:41:00,자사몰,P009,1,98000,0,98000,,
OPO001946_P001,O001946,U0179,2025-12-29 13:08:00,자사몰,P001,1,49000,0,49000,,
OPO001946_P011,O001946,U0179,2025-12-29 13:08:00,자사몰,P011,1,55000,0,55000,,
OPO001947_P005,O001947,U0077,2025-12-29 11:43:00,자사몰,P005,1,69000,3000,66000,,C001
OPO001948_P003,O001948,U0159,2025-12-29 21:40:00,쿠팡,P003,1,59000,0,59000,,
OPO001949_P002,O001949,U0152,2025-12-29 17:47:00,지그재그,P002,1,89000,8900,80100,,C003
OPO001950_P004,O001950,U0174,2025-12-29 09:24:00,지그재그,P004,1,79000,0,79000,,
OPO001950_P001,O001950,U0174,2025-12-29 09:24:00,지그재그,P001,1,49000,0,49000,,
OPO001951_P007,O001951,U0218,2025-12-29 20:44:00,쿠팡,P007,1,32000,0,32000,,
OPO001951_P012,O001951,U0218,2025-12-29 20:44:00,쿠팡,P012,1,65000,0,65000,,
OPO001952_P013,O001952,U0267,2025-12-29 20:38:00,자사몰,P013,1,149000,0,149000,,
OPO001952_P005,O001952,U0267,2025-12-29 20:38:00,자사몰,P005,1,69000,0,69000,,
OPO001953_P001,O001953,U0253,2025-12-29 15:26:00,지그재그,P001,1,49000,0,49000,,
OPO001954_P010,O001954,U0143,2025-12-29 20:17:00,지그재그,P010,1,38000,0,38000,,
OPO001954_P008,O001954,U0143,2025-12-29 20:17:00,지그재그,P008,1,120000,0,120000,,
OPO001955_P012,O001955,U0128,2025-12-29 10:00:00,에이블리,P012,1,65000,0,65000,,
OPO001956_P001,O001956,U0299,2025-12-29 18:27:00,쿠팡,P001,1,49000,0,49000,,
OPO001957_P008,O001957,U0249,2025-12-29 22:36:00,쿠팡,P008,1,120000,0,120000,,
OPO001958_P010,O001958,U0195,2025-12-29 10:37:00,자사몰,P010,1,38000,0,38000,,
OPO001958_P001,O001958,U0195,2025-12-29 10:37:00,자사몰,P001,1,49000,0,49000,,
OPO001959_P011,O001959,U0060,2025-12-29 12:23:00,에이블리,P011,1,55000,0,55000,,
OPO001960_P010,O001960,U0215,2025-12-29 20:47:00,지그재그,P010,1,38000,0,38000,,
OPO001961_P013,O001961,U0235,2025-12-29 17:02:00,쿠팡,P013,1,149000,0,149000,,
OPO001961_P012,O001961,U0235,2025-12-29 17:02:00,쿠팡,P012,1,65000,0,65000,,
OPO001962_P000,O001962,U0221,2025-12-29 09:13:00,네이버,P000,1,29000,0,29000,,
OPO001963_P007,O001963,U0168,2025-12-29 15:51:00,자사몰,P007,1,32000,0,32000,,
OPO001964_P003,O001964,U0129,2025-12-29 19:22:00,자사몰,P003,1,59000,0,59000,,
OPO001965_P012,O001965,U0024,2025-12-29 20:40:00,자사몰,P012,1,65000,0,65000,,
OPO001966_P006,O001966,U0285,2025-12-29 17:41:00,네이버,P006,1,45000,0,45000,,
OPO001967_P009,O001967,U0088,2025-12-29 22:05:00,지그재그,P009,1,98000,0,98000,,
OPO001968_P001,O001968,U0116,2025-12-29 13:06:00,자사몰,P001,1,49000,0,49000,,
OPO001968_P010,O001968,U0116,2025-12-29 13:06:00,자사몰,P010,1,38000,0,38000,,
OPO001969_P013,O001969,U0254,2025-12-29 21:24:00,네이버,P013,1,149000,0,149000,,
OPO001970_P002,O001970,U0179,2025-12-29 16:57:00,자사몰,P002,1,89000,0,89000,,
OPO001971_P008,O001971,U0165,2025-12-29 12:37:00,자사몰,P008,1,120000,0,120000,,
OPO001972_P009,O001972,U0286,2025-12-29 17:34:00,자사몰,P009,1,98000,0,98000,,
OPO001973_P010,O001973,U0101,2025-12-29 20:38:00,자사몰,P010,1,38000,0,38000,,
OPO001973_P006,O001973,U0101,2025-12-29 20:38:00,자사몰,P006,1,45000,0,45000,,
OPO001974_P014,O001974,U0074,2025-12-29 17:22:00,네이버,P014,1,85000,0,85000,,
OPO001975_P007,O001975,U0150,2025-12-29 10:20:00,네이버,P007,1,32000,3000,29000,,C002
OPO001975_P013,O001975,U0150,2025-12-29 10:20:00,네이버,P013,1,149000,3000,146000,,C002
OPO001976_P003,O001976,U0140,2025-12-29 12:53:00,자사몰,P003,1,59000,0,59000,,
OPO001977_P004,O001977,U0115,2025-12-29 21:13:00,쿠팡,P004,1,79000,0,79000,,
OPO001978_P008,O001978,U0010,2025-12-29 16:53:00,지그재그,P008,1,120000,0,120000,,
OPO001979_P006,O001979,U0290,2025-12-30 11:54:00,자사몰,P006,1,45000,0,45000,,
OPO001980_P012,O001980,U0198,2025-12-30 20:50:00,네이버,P012,1,65000,0,65000,,
OPO001980_P014,O001980,U0198,2025-12-30 20:50:00,네이버,P014,1,85000,0,85000,,
OPO001981_P001,O001981,U0189,2025-12-30 12:20:00,자사몰,P001,1,49000,0,49000,,
OPO001982_P008,O001982,U0068,2025-12-30 22:44:00,자사몰,P008,1,120000,0,120000,,
OPO001983_P008,O001983,U0049,2025-12-30 21:32:00,에이블리,P008,1,120000,0,120000,,
OPO001984_P008,O001984,U0116,2025-12-30 20:44:00,네이버,P008,1,120000,0,120000,,
OPO001985_P009,O001985,U0114,2025-12-30 18:53:00,쿠팡,P009,1,98000,0,98000,,
OPO001986_P008,O001986,U0223,2025-12-30 11:01:00,자사몰,P008,1,120000,0,120000,,
OPO001987_P005,O001987,U0177,2025-12-30 20:09:00,쿠팡,P005,1,69000,6900,62100,,C003
OPO001988_P007,O001988,U0291,2025-12-30 20:01:00,자사몰,P007,1,32000,0,32000,,
OPO001989_P008,O001989,U0068,2025-12-30 12:42:00,에이블리,P008,1,120000,0,120000,,
OPO001990_P006,O001990,U0155,2025-12-30 18:51:00,자사몰,P006,1,45000,0,45000,,
OPO001990_P002,O001990,U0155,2025-12-30 18:51:00,자사몰,P002,1,89000,0,89000,,
OPO001991_P005,O001991,U0161,2025-12-30 18:03:00,지그재그,P005,1,69000,0,69000,,
OPO001992_P011,O001992,U0036,2025-12-30 17:26:00,네이버,P011,1,55000,0,55000,,
OPO001993_P011,O001993,U0091,2025-12-30 09:41:00,지그재그,P011,1,55000,0,55000,,
OPO001993_P001,O001993,U0091,2025-12-30 09:41:00,지그재그,P001,1,49000,0,49000,,
OPO001994_P006,O001994,U0048,2025-12-30 18:44:00,에이블리,P006,1,45000,0,45000,,
OPO001994_P012,O001994,U0048,2025-12-30 18:44:00,에이블리,P012,1,65000,0,65000,,
OPO001995_P005,O001995,U0242,2025-12-30 14:11:00,자사몰,P005,1,69000,0,69000,,
OPO001996_P006,O001996,U0220,2025-12-30 16:05:00,지그재그,P006,1,45000,0,45000,,
OPO001997_P012,O001997,U0179,2025-12-30 19:05:00,에이블리,P012,1,65000,3000,62000,,C001
OPO001998_P002,O001998,U0031,2025-12-30 09:43:00,에이블리,P002,1,89000,8900,80100,,C003
OPO001999_P014,O001999,U0006,2025-12-30 15:19:00,자사몰,P014,1,85000,0,85000,,
OPO002000_P007,O002000,U0191,2025-12-30 11:12:00,지그재그,P007,1,32000,0,32000,,
OPO002001_P002,O002001,U0111,2025-12-30 10:55:00,에이블리,P002,1,89000,0,89000,,
OPO002002_P012,O002002,U0293,2025-12-30 16:45:00,자사몰,P012,1,65000,0,65000,,
OPO002002_P002,O002002,U0293,2025-12-30 16:45:00,자사몰,P002,1,89000,0,89000,,
OPO002003_P012,O002003,U0227,2025-12-30 09:59:00,자사몰,P012,1,65000,0,65000,,
OPO002004_P009,O002004,U0159,2025-12-30 10:22:00,에이블리,P009,1,98000,0,98000,,
OPO002005_P014,O002005,U0051,2025-12-30 18:09:00,쿠팡,P014,1,85000,0,85000,,
OPO002005_P005,O002005,U0051,2025-12-30 18:09:00,쿠팡,P005,1,69000,0,69000,,
OPO002006_P010,O002006,U0280,2025-12-30 21:28:00,지그재그,P010,1,38000,3000,35000,,C001
OPO002006_P008,O002006,U0280,2025-12-30 21:28:00,지그재그,P008,1,120000,3000,117000,,C001
OPO002007_P006,O002007,U0072,2025-12-30 22:31:00,자사몰,P006,1,45000,3000,42000,,C001
OPO002008_P009,O002008,U0245,2025-12-30 19:45:00,지그재그,P009,1,98000,3000,95000,,C002
OPO002009_P008,O002009,U0164,2025-12-30 18:36:00,에이블리,P008,1,120000,0,120000,,
OPO002010_P012,O002010,U0279,2025-12-30 13:20:00,네이버,P012,1,65000,0,65000,,
OPO002011_P007,O002011,U0218,2025-12-30 15:05:00,쿠팡,P007,1,32000,0,32000,,
OPO002012_P012,O002012,U0287,2025-12-30 15:19:00,쿠팡,P012,1,65000,0,65000,,
OPO002013_P004,O002013,U0028,2025-12-30 09:12:00,쿠팡,P004,1,79000,0,79000,,
OPO002013_P009,O002013,U0028,2025-12-30 09:12:00,쿠팡,P009,1,98000,0,98000,,
OPO002014_P008,O002014,U0292,2025-12-30 19:20:00,쿠팡,P008,1,120000,12000,108000,,C003
OPO002015_P010,O002015,U0197,2025-12-30 17:03:00,자사몰,P010,1,38000,0,38000,,
OPO002015_P013,O002015,U0197,2025-12-30 17:03:00,자사몰,P013,1,149000,0,149000,,
OPO002016_P011,O002016,U0260,2025-12-30 11:32:00,쿠팡,P011,1,55000,3000,52000,,C001
OPO002017_P011,O002017,U0234,2025-12-30 12:45:00,에이블리,P011,1,55000,0,55000,,
OPO002018_P006,O002018,U0105,2025-12-30 18:00:00,쿠팡,P006,1,45000,0,45000,,
OPO002019_P013,O002019,U0059,2025-12-30 09:57:00,에이블리,P013,1,149000,0,149000,,
OPO002020_P014,O002020,U0169,2025-12-30 15:52:00,에이블리,P014,1,85000,0,85000,,
OPO002021_P004,O002021,U0022,2025-12-30 18:15:00,자사몰,P004,1,79000,0,79000,,
OPO002022_P004,O002022,U0216,2025-12-30 20:55:00,네이버,P004,1,79000,0,79000,,
OPO002022_P003,O002022,U0216,2025-12-30 20:55:00,네이버,P003,1,59000,0,59000,,
OPO002023_P006,O002023,U0139,2025-12-30 09:26:00,쿠팡,P006,1,45000,0,45000,,
OPO002023_P004,O002023,U0139,2025-12-30 09:26:00,쿠팡,P004,1,79000,0,79000,,
OPO002024_P010,O002024,U0097,2025-12-30 16:16:00,지그재그,P010,1,38000,0,38000,,
OPO002025_P003,O002025,U0021,2025-12-30 16:08:00,네이버,P003,1,59000,3000,56000,,C001
OPO002026_P005,O002026,U0081,2025-12-30 16:04:00,에이블리,P005,1,69000,0,69000,,
OPO002027_P004,O002027,U0131,2025-12-30 20:59:00,에이블리,P004,1,79000,0,79000,,
OPO002028_P006,O002028,U0145,2025-12-30 13:06:00,지그재그,P006,1,45000,0,45000,,
OPO002029_P002,O002029,U0103,2025-12-30 17:54:00,에이블리,P002,1,89000,0,89000,,
OPO002030_P013,O002030,U0018,2025-12-30 10:07:00,쿠팡,P013,1,149000,0,149000,,
OPO002031_P009,O002031,U0042,2025-12-30 21:04:00,네이버,P009,1,98000,0,98000,,
OPO002032_P008,O002032,U0073,2025-12-30 21:02:00,쿠팡,P008,1,120000,0,120000,,
OPO002033_P000,O002033,U0096,2025-12-30 20:20:00,네이버,P000,1,29000,0,29000,,
OPO002034_P007,O002034,U0174,2025-12-30 13:58:00,지그재그,P007,1,32000,0,32000,,
OPO002035_P003,O002035,U0028,2025-12-30 11:18:00,자사몰,P003,1,59000,0,59000,,
OPO002036_P007,O002036,U0099,2025-12-30 20:28:00,자사몰,P007,1,32000,3000,29000,,C001
OPO002037_P005,O002037,U0270,2025-12-30 11:09:00,자사몰,P005,1,69000,3000,66000,,C002
OPO002038_P011,O002038,U0209,2025-12-30 09:39:00,쿠팡,P011,1,55000,0,55000,,
OPO002039_P006,O002039,U0189,2025-12-30 10:43:00,자사몰,P006,1,45000,3000,42000,,C001
OPO002040_P010,O002040,U0198,2025-12-30 10:54:00,네이버,P010,1,38000,3000,35000,,C002
OPO002041_P006,O002041,U0010,2025-12-30 16:59:00,네이버,P006,1,45000,0,45000,,
OPO002042_P009,O002042,U0198,2025-12-30 20:15:00,쿠팡,P009,1,98000,0,98000,,
OPO002043_P005,O002043,U0232,2025-12-30 11:29:00,쿠팡,P005,1,69000,0,69000,,
OPO002044_P014,O002044,U0146,2025-12-30 11:24:00,네이버,P014,1,85000,0,85000,,
OPO002044_P002,O002044,U0146,2025-12-30 11:24:00,네이버,P002,1,89000,0,89000,,
OPO002045_P006,O002045,U0010,2025-12-30 13:09:00,쿠팡,P006,1,45000,0,45000,,
OPO002046_P005,O002046,U0277,2025-12-31 15:08:00,지그재그,P005,1,69000,0,69000,,
OPO002046_P003,O002046,U0277,2025-12-31 15:08:00,지그재그,P003,1,59000,0,59000,,
OPO002047_P006,O002047,U0215,2025-12-31 16:46:00,지그재그,P006,1,45000,0,45000,,
OPO002048_P003,O002048,U0172,2025-12-31 15:08:00,자사몰,P003,1,59000,0,59000,,
OPO002049_P009,O002049,U0097,2025-12-31 22:46:00,쿠팡,P009,1,98000,0,98000,,
OPO002050_P010,O002050,U0237,2025-12-31 21:50:00,쿠팡,P010,1,38000,0,38000,,
OPO002051_P004,O002051,U0201,2025-12-31 10:34:00,자사몰,P004,1,79000,0,79000,,
OPO002052_P002,O002052,U0211,2025-12-31 12:21:00,자사몰,P002,1,89000,0,89000,,
OPO002053_P006,O002053,U0264,2025-12-31 16:01:00,쿠팡,P006,1,45000,0,45000,,
OPO002054_P002,O002054,U0088,2025-12-31 20:43:00,자사몰,P002,1,89000,0,89000,,
OPO002055_P007,O002055,U0294,2025-12-31 12:09:00,네이버,P007,1,32000,0,32000,,
OPO002056_P012,O002056,U0066,2025-12-31 16:20:00,네이버,P012,1,65000,0,65000,,
OPO002057_P000,O002057,U0018,2025-12-31 21:04:00,네이버,P000,1,29000,0,29000,,
OPO002058_P005,O002058,U0027,2025-12-31 10:20:00,자사몰,P005,1,69000,0,69000,,
OPO002058_P003,O002058,U0027,2025-12-31 10:20:00,자사몰,P003,1,59000,0,59000,,
OPO002059_P005,O002059,U0109,2025-12-31 10:23:00,자사몰,P005,1,69000,0,69000,,
OPO002060_P001,O002060,U0228,2025-12-31 20:11:00,쿠팡,P001,1,49000,0,49000,,
OPO002061_P008,O002061,U0081,2025-12-31 11:10:00,에이블리,P008,1,120000,0,120000,,
OPO002062_P004,O002062,U0209,2025-12-31 17:40:00,자사몰,P004,1,79000,0,79000,,
OPO002063_P001,O002063,U0127,2025-12-31 19:09:00,에이블리,P001,1,49000,4900,44100,,C003
OPO002063_P012,O002063,U0127,2025-12-31 19:09:00,에이블리,P012,1,65000,6500,58500,,C003
OPO002064_P011,O002064,U0242,2025-12-31 11:49:00,자사몰,P011,1,55000,0,55000,,
OPO002065_P014,O002065,U0185,2025-12-31 18:36:00,에이블리,P014,1,85000,3000,82000,,C002
OPO002066_P001,O002066,U0290,2025-12-31 14:05:00,자사몰,P001,1,49000,0,49000,,
OPO002066_P002,O002066,U0290,2025-12-31 14:05:00,자사몰,P002,1,89000,0,89000,,
OPO002067_P012,O002067,U0153,2025-12-31 11:07:00,네이버,P012,1,65000,0,65000,,
OPO002067_P010,O002067,U0153,2025-12-31 11:07:00,네이버,P010,1,38000,0,38000,,
OPO002068_P009,O002068,U0164,2025-12-31 21:50:00,자사몰,P009,1,98000,0,98000,,
OPO002069_P005,O002069,U0253,2025-12-31 18:26:00,자사몰,P005,1,69000,0,69000,,
OPO002069_P013,O002069,U0253,2025-12-31 18:26:00,자사몰,P013,1,149000,0,149000,,
OPO002070_P007,O002070,U0262,2025-12-31 17:57:00,자사몰,P007,1,32000,0,32000,,
OPO002070_P005,O002070,U0262,2025-12-31 17:57:00,자사몰,P005,1,69000,0,69000,,
OPO002071_P006,O002071,U0026,2025-12-31 20:19:00,네이버,P006,1,45000,0,45000,,
OPO002072_P001,O002072,U0139,2025-12-31 21:42:00,네이버,P001,1,49000,0,49000,,
OPO002073_P000,O002073,U0016,2025-12-31 18:00:00,자사몰,P000,1,29000,0,29000,,
OPO002074_P010,O002074,U0102,2025-12-31 15:24:00,에이블리,P010,1,38000,0,38000,,
OPO002075_P012,O002075,U0192,2025-12-31 21:32:00,자사몰,P012,1,65000,0,65000,,
OPO002075_P006,O002075,U0192,2025-12-31 21:32:00,자사몰,P006,1,45000,0,45000,,
